CUST_ID,gender,DateOfBirth,State,Contact,Segment,claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,_merge
25582668,Female,20-Jun-93,SD,843-873-3714,Platinum,35976362,25582668,Natural causes,06/11/2017,Auto,No,Material only,$1265,1.0,Yes,both
21969808,Female,07-Oct-98,IA,961-647-1945,Platinum,61950339,21969808,Natural causes,05/21/2018,Auto,No,Material only,$1725,1.0,Yes,both
56525103,Male,27-Dec-99,CO,312-385-7329,Gold,86644908,56525103,Other driver error,04/17/2018,Auto,Unknown,Injury only,$19320,1.0,No,both
59510159,Male,27-May-81,IN,421-734-8421,Gold,98940053,59510159,Other driver error,05/15/2017,Auto,No,Material only,$2430,3.0,No,both
76666463,Female,30-Jan-91,DE,614-357-3216,Gold,49974494,76666463,Crime,08/11/2017,Auto,No,Material only,$1000,2.0,No,both
10330113,Female,23-Feb-96,ID,124-294-1973,Platinum,26308516,10330113,Other causes,12/17/2017,Auto,No,Material and injury,$29060,3.0,No,both
85250389,Female,08-May-67,TX,827-367-5247,Platinum,9129053,85250389,Other driver error,03/02/2017,Auto,Unknown,Injury only,$24380,1.0,Yes,both
17330419,Female,15-Dec-98,DE,625-981-8926,Silver,13865732,17330419,Crime,03/16/2017,Auto,Unknown,Material and injury,$33210,1.0,No,both
62935855,Male,16-Dec-93,MD,162-183-8139,Gold,53902980,62935855,Other driver error,08/18/2017,Auto,No,Material only,$2370,1.0,No,both
27304494,Male,11-May-65,MO,214-139-4297,Gold,52239485,27304494,Other causes,06/17/2018,Auto,Unknown,Material and injury,$26630,1.0,No,both
15820948,Male,22-Feb-64,TX,583-641-3184,Silver,53831641,15820948,Driver error,09/27/2017,Auto,Yes,Material and injury,$14570,1.0,No,both
25989608,Female,04-Mar-97,IA,498-475-7823,Gold,97044473,25989608,Other driver error,06/18/2017,Auto,No,Material only,$1700,1.0,No,both
64214079,Male,26-Feb-81,ME,579-765-9642,Gold,55084633,64214079,Other causes,06/18/2017,Auto,Yes,Material and injury,$30230,1.0,No,both
58468142,Female,21-Mar-95,TX,684-172-1892,Gold,54580698,58468142,Natural causes,05/09/2017,Auto,No,Material only,$1300,1.0,No,both
12108789,Female,09-Apr-67,IA,529-962-3471,Gold,39063220,12108789,Other causes,03/14/2018,Auto,Yes,Material and injury,$23851,1.0,Yes,both
25365364,Male,29-Apr-73,RI,362-491-4692,Platinum,37576598,25365364,Other causes,02/10/2017,Auto,No,Material only,$1100,2.0,No,both
76339681,Female,08-Mar-90,MI,843-529-3256,Platinum,70575561,76339681,Crime,09/06/2018,Home,Unknown,Material only,$1910,1.0,No,both
97514724,Male,08-Jun-69,FL,641-684-7986,Platinum,97666948,97514724,Driver error,01/01/2017,Home,No,Injury only,$19120,1.0,No,both
14501963,Male,24-Oct-80,NM,978-631-4759,Gold,6429479,14501963,Driver error,10/24/2017,Auto,No,Material and injury,$47748,3.0,Yes,both
41673539,Female,23-Mar-97,ID,738-935-7236,Platinum,76762783,41673539,Crime,01/06/2018,Auto,Yes,Material and injury,$44838.5,1.0,Yes,both
47730331,Male,02-Aug-84,MD,295-618-9248,Platinum,45452514,47730331,Other causes,08/23/2018,Home,Unknown,Material only,$1580,1.0,No,both
91180828,Female,17-Mar-87,MI,136-473-6752,Platinum,39518274,91180828,Other causes,09/26/2018,Auto,Unknown,Material and injury,$28382,1.0,Yes,both
86237672,Male,26-Jul-63,IL,384-642-8162,Gold,32160912,86237672,Natural causes,02/09/2018,Auto,Unknown,Material only,$1530,1.0,No,both
47437882,Male,04-Jan-88,AR,819-543-1365,Platinum,6313876,47437882,Other driver error,06/25/2017,Auto,Unknown,Material and injury,$27830,2.0,No,both
87092211,Male,20-Jun-80,ME,128-398-1894,Silver,62249925,87092211,Driver error,10/09/2018,Auto,No,Material only,$2340,1.0,No,both
49820646,Male,03-Mar-84,IL,761-237-6184,Silver,80402957,49820646,Driver error,09/06/2018,Auto,Unknown,Material and injury,$22011,2.0,Yes,both
77542013,Male,19-Oct-77,CO,652-914-5274,Platinum,27354249,77542013,Driver error,05/15/2017,Auto,No,Material only,$2540,1.0,No,both
40950455,Male,19-Sep-78,TX,679-963-5234,Gold,24770112,40950455,Natural causes,08/24/2017,Auto,No,Material only,$2790,1.0,No,both
97115629,Female,22-Sep-96,MT,295-347-9854,Gold,66888980,97115629,Other causes,04/04/2018,Auto,No,Material only,$2910,1.0,No,both
30831279,Male,28-May-84,ME,516-973-5972,Silver,68461060,30831279,Other causes,01/27/2017,Auto,Yes,Injury only,$20720,1.0,No,both
28866353,Male,07-Mar-67,ID,973-967-2815,Silver,54174244,28866353,Crime,09/14/2017,Auto,No,Material only,$2334.5,1.0,Yes,both
23142036,Female,10-Mar-84,CO,628-758-6123,Gold,24522981,23142036,Other driver error,08/04/2017,Auto,Yes,Material only,$1600,1.0,No,both
89986804,Female,02-Apr-66,LA,163-572-9136,Silver,6643536,89986804,Other causes,11/27/2017,Auto,Yes,Material and injury,$37380,1.0,No,both
44467682,Male,27-Dec-93,IN,571-162-2735,Gold,80758625,44467682,Driver error,04/04/2018,Home,No,Material only,$1460,4.0,No,both
45812655,Male,11-Aug-95,VA,123-346-2854,Gold,80523716,45812655,Driver error,10/16/2018,Home,No,Material only,$1790,1.0,No,both
49531152,Male,23-Feb-71,FL,857-681-7518,Platinum,48518908,49531152,Driver error,01/21/2017,Auto,Unknown,Material only,$1040,1.0,No,both
5152503,Male,27-Aug-75,ND,126-721-7382,Silver,18739929,5152503,Crime,01/07/2017,Auto,No,Material only,$1759.5,4.0,Yes,both
41093135,Female,13-Mar-82,NV,273-769-6917,Gold,94983660,41093135,Driver error,03/08/2018,Auto,Unknown,Material and injury,$29480,1.0,No,both
61806100,Female,07-Jan-92,OR,927-618-7894,Platinum,73658027,61806100,Crime,09/20/2017,Auto,Unknown,Material only,$1040,2.0,No,both
81909700,Female,14-Jan-61,IN,392-153-3128,Platinum,81308209,81909700,Natural causes,04/04/2018,Home,No,Material only,$2440,1.0,No,both
7891758,Male,16-Jan-82,ID,596-842-1325,Platinum,39795153,7891758,Natural causes,07/07/2018,Auto,No,Material only,$1140,1.0,No,both
95560169,Male,25-Mar-73,RI,597-124-3297,Platinum,29685280,95560169,Other driver error,02/23/2017,Auto,Unknown,Injury only,$34950,1.0,No,both
48477566,Female,22-Oct-92,AR,641-298-6278,Platinum,77152566,48477566,Other driver error,03/22/2017,Auto,No,Material only,$2980,1.0,No,both
9775143,Female,10-Jan-95,LA,921-936-1682,Silver,72674711,9775143,Other driver error,06/03/2018,Auto,No,Material only,$2130,1.0,No,both
39959491,Female,07-Apr-95,DE,139-742-5417,Silver,54642809,39959491,Driver error,09/06/2018,Auto,Unknown,Material only,$2720,1.0,No,both
69355027,Female,17-Dec-64,MO,354-352-3891,Silver,98163164,69355027,Crime,09/26/2018,Auto,Unknown,Material only,$2950,1.0,No,both
95639174,Male,18-Apr-62,MD,574-785-1593,Platinum,3679965,95639174,Natural causes,08/04/2017,Auto,No,Material only,$2840,4.0,No,both
82028774,Male,05-Jul-60,ME,935-874-7328,Platinum,68733687,82028774,Driver error,03/29/2017,Auto,Unknown,Material and injury,$38065,4.0,Yes,both
48673624,Female,21-Mar-76,ID,536-156-4179,Platinum,83531718,48673624,Driver error,10/10/2017,Auto,Yes,Material and injury,$26440,2.0,No,both
41009394,Female,06-Jul-84,UT,384-934-5241,Gold,89824066,41009394,Other causes,02/23/2017,Auto,No,Material only,,4.0,Yes,both
42726730,Female,03-Mar-66,IL,925-473-6217,Gold,47009317,42726730,Other causes,05/07/2018,Auto,Unknown,Material and injury,$28400,1.0,No,both
18062339,Male,10-May-76,MO,572-567-1943,Silver,75950191,18062339,Driver error,10/03/2018,Auto,Unknown,Material only,$1320,1.0,No,both
6540281,Male,08-Feb-93,AR,196-527-8275,Silver,19454050,6540281,Other causes,01/13/2018,Auto,No,Material only,$2120,1.0,No,both
61582066,Female,04-Apr-97,GA,385-513-8153,Platinum,41214204,61582066,Natural causes,02/15/2018,Auto,No,Material only,$2000,1.0,No,both
49058491,Female,28-Feb-73,AL,794-453-2839,Platinum,14042956,49058491,Crime,10/17/2017,Auto,Unknown,Material only,$2150,1.0,No,both
3124373,Male,18-Dec-79,IA,527-891-4692,Platinum,42133860,3124373,Natural causes,01/21/2017,Auto,Unknown,Material only,$1350,2.0,No,both
5345468,Female,21-Mar-93,DE,279-185-9127,Platinum,7265365,5345468,Other causes,07/08/2017,Auto,Unknown,Injury only,$18570,1.0,No,both
84147585,Male,18-Oct-72,AK,743-569-4783,Gold,30280492,84147585,Driver error,01/07/2017,Auto,Unknown,Material only,$2380,1.0,No,both
84147585,Male,18-Oct-72,AK,743-569-4783,Gold,78221963,84147585,Driver error,04/10/2018,Auto,Yes,Injury only,$14430,4.0,No,both
85357756,Male,02-Jan-70,PA,915-698-3649,Platinum,23938559,85357756,Driver error,02/23/2017,Auto,No,Material only,$2130,1.0,No,both
85357756,Male,02-Jan-70,PA,915-698-3649,Platinum,1654201,85357756,Driver error,06/23/2018,Auto,Unknown,Material only,$2510,1.0,No,both
53539195,Male,02-Oct-89,NV,914-342-8239,Gold,2432399,53539195,Other causes,12/24/2017,Home,No,Material only,$2480,1.0,No,both
53539195,Male,02-Oct-89,NV,914-342-8239,Gold,41779510,53539195,Driver error,10/03/2018,Home,No,Injury only,$25040,1.0,No,both
47153140,Male,22-Jul-90,ID,738-413-2418,Platinum,47786788,47153140,Natural causes,10/24/2017,Auto,No,Material only,$1700,1.0,No,both
34369658,Female,05-Aug-85,IN,897-847-6547,Gold,2725264,34369658,Other causes,05/22/2017,Auto,No,Material only,$2330,1.0,No,both
14477985,Male,09-Jul-98,NE,496-361-3285,Silver,7384147,14477985,Natural causes,05/02/2017,Auto,Unknown,Injury only,$13100,5.0,No,both
66521317,Male,03-Sep-91,SD,519-549-9375,Silver,36174594,66521317,Natural causes,03/16/2017,Auto,No,Material only,,1.0,No,both
9081086,Male,06-Aug-76,WA,254-273-2185,Silver,91772998,9081086,Driver error,04/24/2018,Auto,Yes,Injury only,$34470,1.0,No,both
47237571,Female,14-Nov-84,MI,982-854-4365,Platinum,8216191,47237571,Other causes,08/16/2018,Home,No,Material and injury,$40930,1.0,No,both
91010040,Male,27-Jan-98,VA,329-421-9842,Gold,67389802,91010040,Crime,08/16/2018,Auto,No,Material only,$2460,1.0,No,both
69050904,Female,19-Feb-96,ID,561-736-4597,Gold,17961815,69050904,Natural causes,07/14/2018,Auto,No,Material only,$1060,1.0,No,both
69128619,Male,18-May-91,OK,728-846-5942,Gold,16637107,69128619,Natural causes,08/23/2018,Home,No,Material and injury,$19040,4.0,No,both
76933532,Female,04-Oct-76,PA,892-468-9436,Platinum,18226024,76933532,Other causes,01/26/2018,Auto,No,Material only,$2150,3.0,No,both
25174766,Female,19-Jul-95,VT,298-139-6894,Platinum,83706832,25174766,Other driver error,02/23/2017,Auto,No,Material only,$1060,1.0,No,both
38923726,Female,28-Apr-88,VT,182-927-4389,Gold,38488079,38923726,Other causes,07/27/2018,Auto,No,Injury only,$26850,1.0,No,both
53225913,Female,08-Apr-64,WY,568-238-7849,Silver,30691877,53225913,Crime,10/31/2017,Auto,No,Material only,$3381,2.0,Yes,both
83086717,Male,12-Oct-65,SC,948-634-1547,Gold,52826622,83086717,Driver error,02/17/2017,Auto,No,Material and injury,$23940,1.0,No,both
40460125,Female,29-Dec-97,KY,149-439-8456,Silver,22476903,40460125,Other causes,02/03/2017,Auto,No,Material only,$1564,1.0,Yes,both
88200222,Female,15-Sep-66,NM,234-625-7536,Silver,86506515,88200222,Crime,03/28/2018,Auto,Unknown,Material only,$1780,1.0,No,both
88878373,Female,05-Jul-66,CT,536-642-3159,Gold,69620654,88878373,Other causes,01/21/2017,Auto,Unknown,Material only,$3001.5,2.0,Yes,both
97545319,Male,18-Apr-63,OR,749-261-7893,Silver,3487779,97545319,Crime,06/30/2018,Auto,No,Injury only,$33520,1.0,No,both
64610611,Male,15-Jul-87,MO,854-324-1974,Silver,75470279,64610611,Driver error,01/26/2018,Auto,Yes,Injury only,$35910,3.0,No,both
24310699,Male,21-Nov-81,ME,857-617-2867,Platinum,48386154,24310699,Natural causes,01/26/2018,Auto,Unknown,Material only,$1210,1.0,No,both
42569977,Female,24-Mar-97,MS,532-438-5347,Silver,52262269,42569977,Other driver error,04/18/2017,Auto,Yes,Material and injury,$36170,1.0,No,both
34803042,Female,01-Jan-69,MI,148-169-8712,Platinum,79783763,34803042,Driver error,03/21/2018,Auto,No,Material only,$1265,1.0,Yes,both
25512276,Male,18-Dec-83,NY,748-391-1549,Gold,89665136,25512276,Driver error,11/13/2017,Auto,No,Material and injury,$16380,1.0,No,both
9205013,Male,11-Dec-63,DE,239-368-6759,Platinum,40283824,9205013,Driver error,06/17/2018,Auto,Yes,Material and injury,$23430,1.0,No,both
29517588,Female,15-Sep-99,OH,783-978-8392,Silver,74043997,29517588,Natural causes,08/03/2018,Auto,No,Material only,$2553,4.0,Yes,both
71462870,Male,27-Apr-81,NJ,495-278-7638,Platinum,45864947,71462870,Crime,11/13/2017,Auto,No,Material only,$1870,3.0,No,both
53886536,Male,19-Aug-60,FL,879-351-3681,Gold,54333326,53886536,Driver error,07/28/2017,Auto,No,Material only,$2270,1.0,No,both
89279737,Female,04-Nov-64,OK,912-289-1532,Platinum,93183406,89279737,Driver error,10/31/2017,Auto,No,Material and injury,$21920,1.0,No,both
5027573,Male,27-Aug-89,NM,948-589-4138,Gold,8199355,5027573,Natural causes,02/10/2017,Auto,No,Material only,$1490,1.0,No,both
69204774,Male,18-Jun-60,MA,613-746-6123,Platinum,10852541,69204774,Other causes,05/01/2018,Auto,No,Material only,$2265.5,1.0,Yes,both
9466593,Female,21-May-78,CT,826-527-2935,Gold,21734808,9466593,Driver error,08/11/2017,Auto,No,Material only,$1472,1.0,Yes,both
30679789,Female,27-Jul-71,RI,571-543-7321,Silver,10245277,30679789,Crime,06/10/2018,Auto,Unknown,Injury only,$36010,2.0,No,both
15000907,Male,27-Jul-64,NH,658-953-7692,Silver,63191767,15000907,Driver error,07/08/2017,Auto,No,Material only,$2340,3.0,No,both
96795364,Female,27-Jul-63,TX,548-374-3892,Silver,52752958,96795364,Other causes,11/13/2017,Auto,Unknown,Material only,$2250,1.0,No,both
33152432,Female,25-Mar-88,IL,752-932-1462,Gold,31711102,33152432,Other driver error,03/01/2018,Auto,No,Material only,$1500,1.0,No,both
42867092,Female,22-Aug-70,SC,596-249-8736,Silver,64659108,42867092,Other causes,05/28/2018,Auto,No,Injury only,,1.0,Yes,both
47145694,Female,18-Jul-61,MT,642-359-2349,Gold,72987943,47145694,Other driver error,08/31/2017,Auto,No,Material only,$1590,1.0,No,both
72833735,Female,17-Jan-71,KY,893-531-9732,Silver,79708200,72833735,Crime,04/24/2018,Auto,Unknown,Material only,$2495.5,1.0,Yes,both
3771583,Female,12-Feb-78,OK,972-634-1294,Silver,97455990,3771583,Other causes,01/27/2017,Auto,No,Material only,$1242,1.0,Yes,both
8609975,Male,27-Dec-67,TN,142-326-1568,Platinum,51408016,8609975,Natural causes,02/10/2017,Auto,No,Material only,$2890,1.0,No,both
29235935,Female,27-Oct-98,MD,281-869-9351,Platinum,44394229,29235935,Driver error,08/24/2017,Auto,Yes,Injury only,$30500,1.0,No,both
35459428,Male,06-Nov-91,NH,642-462-7695,Silver,90369587,35459428,Driver error,03/09/2017,Auto,No,Injury only,$32040,6.0,No,both
2917414,Female,30-Aug-82,SD,725-146-3826,Platinum,31487982,2917414,Other causes,03/16/2017,Auto,No,Material and injury,$17070,1.0,No,both
55982230,Male,05-May-91,MO,152-467-3764,Platinum,15510973,55982230,Other driver error,01/06/2018,Auto,Unknown,Material and injury,$29428.5,1.0,Yes,both
69872861,Female,05-Mar-64,VA,872-897-8156,Silver,40870759,69872861,Other causes,03/02/2017,Home,No,Material only,$2900,3.0,No,both
44866465,Male,31-Aug-92,SD,738-518-3125,Silver,81034752,44866465,Other causes,11/13/2017,Auto,Yes,Injury only,$31240,1.0,No,both
39554038,Male,05-Apr-70,MT,537-231-1768,Silver,77521871,39554038,Driver error,07/14/2018,Auto,No,Material only,$2047,1.0,Yes,both
14712345,Male,05-Dec-92,TN,527-732-1987,Silver,23669610,14712345,Natural causes,01/20/2018,Auto,Unknown,Material only,$1630,1.0,No,both
41660480,Female,11-Jan-80,ID,439-961-5261,Silver,61635645,41660480,Driver error,06/23/2018,Home,No,Material only,,1.0,No,both
53981675,Male,09-Apr-86,SC,839-731-7381,Platinum,95115614,53981675,Driver error,03/21/2018,Auto,No,Material and injury,$21940,1.0,No,both
287476,Male,28-Jul-88,FL,364-598-1549,Silver,45780237,287476,Natural causes,10/17/2017,Auto,Unknown,Material only,$1621.5,2.0,Yes,both
58378868,Female,29-Oct-84,IA,367-512-2167,Gold,46992958,58378868,Driver error,04/10/2018,Auto,No,Material only,$1240,2.0,No,both
62960540,Male,29-Jul-88,TN,159-976-1642,Silver,37713174,62960540,Other causes,06/03/2018,Auto,No,Injury only,$34390,4.0,No,both
36780334,Male,11-Jan-76,VT,253-864-1967,Silver,13952270,36780334,Natural causes,02/22/2018,Auto,No,Material only,$2340,1.0,No,both
17814402,Female,14-Jul-84,PA,136-379-5432,Silver,45544311,17814402,Driver error,02/03/2017,Auto,No,Material and injury,$35480,1.0,No,both
4420512,Male,27-May-91,PA,316-643-2935,Silver,4342527,4420512,Natural causes,01/07/2017,Auto,No,Material only,$1860,1.0,No,both
51485708,Female,23-Apr-97,WI,219-562-9756,Gold,16347699,51485708,Crime,09/19/2018,Auto,No,Material only,$2010,1.0,No,both
71496799,Male,27-May-95,ND,843-251-7481,Platinum,88554126,71496799,Natural causes,06/04/2017,Auto,No,Material only,$2520,1.0,No,both
85983291,Female,19-Jun-62,AR,715-829-4859,Gold,74280541,85983291,Other causes,05/07/2018,Auto,No,Material only,$1518,3.0,Yes,both
29500814,Male,09-Oct-62,SD,476-851-9768,Platinum,8623615,29500814,Crime,03/09/2017,Auto,No,Material only,$2150.5,5.0,Yes,both
74351384,Male,02-Jul-86,LA,372-572-7263,Silver,41352743,74351384,Driver error,07/20/2018,Auto,No,Material only,,1.0,No,both
72363224,Male,06-Jan-69,SC,271-324-8534,Silver,78204177,72363224,Natural causes,01/13/2018,Auto,No,Material only,$1500,1.0,No,both
41106063,Male,26-Mar-88,FL,284-876-9462,Gold,47463520,41106063,Driver error,10/03/2018,Home,No,Material only,$2830,1.0,No,both
57043846,Male,24-Dec-96,RI,756-197-4972,Silver,38818122,57043846,Other causes,04/05/2017,Auto,Yes,Injury only,$34490,1.0,No,both
31740446,Male,26-Mar-73,NY,163-473-1482,Gold,36164960,31740446,Natural causes,03/09/2017,Auto,No,Material only,$2553,1.0,Yes,both
17690710,Male,03-Mar-73,ME,693-739-2369,Silver,3271117,17690710,Crime,07/28/2017,Auto,Yes,Injury only,$32180,1.0,No,both
50771198,Male,15-Dec-94,ND,361-249-7392,Silver,73337887,50771198,Other causes,04/05/2017,Auto,Yes,Material only,$1020,1.0,No,both
23460895,Male,22-Jan-67,CT,567-179-5829,Platinum,73456426,23460895,Other causes,08/10/2018,Auto,No,Material and injury,$34994.5,1.0,Yes,both
33628817,Male,12-Aug-64,MS,243-497-9317,Silver,50234626,33628817,Other causes,04/12/2017,Auto,Yes,Material only,$2800,1.0,No,both
32791401,Male,27-Jul-94,MN,421-738-4967,Platinum,85883298,32791401,Driver error,06/18/2017,Auto,No,Material only,$1630,1.0,No,both
86491727,Female,29-Jan-97,IL,294-187-3286,Gold,32178193,86491727,Driver error,10/30/2018,Home,Unknown,Material only,$1860,1.0,No,both
99674324,Male,28-Jan-65,UT,517-562-4916,Silver,4549014,99674324,Other causes,07/07/2018,Auto,No,Injury only,$21480,1.0,No,both
81371138,Female,09-Nov-63,MI,198-641-6743,Gold,57099061,81371138,Other causes,07/28/2017,Auto,No,Material only,$3358,1.0,Yes,both
30199988,Female,17-Mar-65,WY,321-296-9823,Platinum,16326173,30199988,Other causes,07/28/2017,Auto,No,Material only,$1978,3.0,Yes,both
20299691,Male,04-Jul-88,TN,375-958-4571,Platinum,90831325,20299691,Natural causes,10/04/2017,Auto,No,Material only,$2093,5.0,Yes,both
40591588,Male,01-Nov-84,CA,652-837-5837,Silver,80286970,40591588,Driver error,04/25/2017,Auto,Unknown,Material and injury,$39928,1.0,Yes,both
28871739,Female,29-Apr-77,NY,132-423-5694,Platinum,86285484,28871739,Other causes,10/09/2018,Auto,No,Material only,$1920.5,1.0,Yes,both
46995469,Male,23-Aug-73,MA,592-471-5829,Platinum,91324151,46995469,Driver error,08/24/2017,Auto,No,Material only,$2520,1.0,No,both
8774687,Male,08-May-80,KS,813-179-4628,Silver,71690988,8774687,Other causes,01/20/2018,Auto,No,Material only,,1.0,No,both
42083451,Male,23-Nov-67,AK,689-375-9463,Platinum,6365892,42083451,Driver error,08/31/2017,Auto,No,Material only,$2400,1.0,No,both
50560987,Male,28-Jan-71,NM,927-641-9614,Platinum,36047575,50560987,Other causes,09/06/2018,Auto,Unknown,Material and injury,$21700,3.0,No,both
88881248,Female,03-May-63,SC,389-128-5432,Gold,68716231,88881248,Driver error,04/24/2018,Auto,Yes,Material only,$1610,4.0,No,both
30060683,Female,02-Jul-83,AR,549-267-4197,Gold,57073975,30060683,Other causes,01/21/2017,Auto,No,Material only,$2160,1.0,No,both
28999720,Male,02-Nov-68,FL,534-219-7419,Platinum,12839550,28999720,Crime,07/01/2017,Auto,Unknown,Material only,$2360,1.0,No,both
40971431,Female,08-Jul-75,DE,519-935-1384,Platinum,92426104,40971431,Other causes,01/14/2017,Auto,No,Material and injury,$46483,1.0,Yes,both
46866733,Female,18-Jan-69,MN,453-351-9582,Gold,97877027,46866733,Other driver error,05/07/2018,Auto,Yes,Injury only,,3.0,No,both
6563653,Male,02-Mar-76,NV,257-579-6281,Platinum,24499029,6563653,Other causes,06/23/2018,Auto,Unknown,Material and injury,$21530,2.0,No,both
9959859,Male,18-Nov-70,NV,265-456-8296,Gold,68477126,9959859,Crime,04/12/2017,Auto,No,Material only,$3105,3.0,Yes,both
71404791,Female,08-Sep-79,NJ,154-695-4765,Gold,75728799,71404791,Other driver error,09/20/2017,Auto,No,Material only,$1368.5,3.0,Yes,both
73491590,Female,18-Jun-87,TX,196-126-1725,Gold,90380974,73491590,Other causes,10/17/2017,Home,Unknown,Material only,$2270,4.0,No,both
11429044,Male,16-Mar-78,NC,972-651-4751,Silver,70157196,11429044,Other driver error,09/07/2017,Auto,Yes,Material and injury,$33730,1.0,No,both
45634936,Female,11-Jun-67,OK,173-527-4698,Platinum,3109692,45634936,Other driver error,07/07/2018,Auto,No,Material only,$1890,1.0,No,both
71108576,Male,20-Dec-66,AL,783-148-8715,Silver,45237349,71108576,Driver error,01/26/2018,Auto,No,Material and injury,$39997,1.0,Yes,both
9017128,Female,29-Nov-67,MS,951-573-4932,Silver,54356654,9017128,Other causes,03/16/2017,Auto,Unknown,Material and injury,$19530,1.0,No,both
72587271,Female,09-Sep-71,OK,372-592-3274,Silver,17339152,72587271,Other causes,10/17/2017,Auto,Unknown,Injury only,$18140,2.0,No,both
12673582,Female,15-May-82,VT,869-941-8925,Gold,77576085,12673582,Other causes,10/31/2017,Auto,Unknown,Injury only,$33400,1.0,No,both
44821508,Male,27-Feb-72,KY,651-851-4785,Platinum,51004421,44821508,Crime,01/06/2018,Home,No,Material only,$2740,2.0,No,both
85683729,Male,23-Aug-75,SD,416-182-5128,Silver,77750303,85683729,Other causes,03/14/2018,Auto,No,Material only,,1.0,No,both
90115894,Male,16-Nov-69,OH,327-875-8379,Platinum,94869704,90115894,Natural causes,10/04/2017,Auto,Yes,Material only,$2240,1.0,No,both
45566276,Male,31-May-80,TX,362-764-1857,Platinum,51895230,45566276,Natural causes,10/31/2017,Auto,No,Material only,$3231.5,4.0,Yes,both
12827745,Female,16-Nov-72,HI,845-491-5421,Silver,88838829,12827745,Natural causes,10/31/2017,Auto,Unknown,Injury only,$19470,1.0,No,both
28590552,Female,10-Jan-64,TN,189-813-7561,Silver,26678377,28590552,Other causes,10/23/2018,Auto,Unknown,Material and injury,$25160,1.0,No,both
15965441,Female,26-May-74,NV,327-934-6843,Silver,74826240,15965441,Driver error,01/06/2018,Auto,No,Material only,$2120,1.0,No,both
12779308,Female,03-Feb-85,SD,415-968-7496,Platinum,71212663,12779308,Other causes,04/04/2018,Auto,No,Material only,$1560,1.0,No,both
53719176,Male,29-May-92,FL,174-342-7516,Silver,43635378,53719176,Other driver error,05/14/2018,Auto,Unknown,Injury only,,6.0,Yes,both
51842360,Female,03-Dec-76,AK,147-475-9412,Platinum,75624437,51842360,Other causes,01/27/2017,Home,No,Material only,$1130,,No,both
56398264,Female,29-Jun-79,NY,713-394-6524,Silver,20605494,56398264,Natural causes,01/06/2018,Auto,Unknown,Material only,$2090,2.0,No,both
73898057,Female,25-May-60,KS,418-459-4571,Platinum,34947297,73898057,Other causes,03/21/2018,Auto,Unknown,Material only,$1610,4.0,Yes,both
2476913,Male,06-Jun-83,OH,591-934-6948,Gold,92782157,2476913,Driver error,09/07/2017,Auto,No,Injury only,$22130,1.0,No,both
66267050,Female,14-May-62,NE,716-145-5671,Gold,94080912,66267050,Other causes,12/30/2017,Auto,No,Material only,$2250,1.0,No,both
46551094,Female,01-Aug-70,OR,564-598-2173,Platinum,78194735,46551094,Other driver error,07/20/2018,Auto,Yes,Material and injury,$33640,1.0,No,both
5061178,Female,14-Oct-72,AR,532-216-1635,Silver,80180191,5061178,Other driver error,07/08/2017,Auto,No,Material and injury,$19100,1.0,No,both
29323970,Male,03-Mar-71,NE,783-653-9163,Gold,58878919,29323970,Driver error,01/01/2017,Auto,Unknown,Material only,$1840,1.0,Yes,both
67243622,Male,17-Oct-86,NE,715-435-9327,Gold,6342208,67243622,Other driver error,01/20/2018,Auto,Unknown,Material only,,1.0,No,both
62861487,Male,09-Aug-87,NV,851-758-3157,Gold,39476021,62861487,Other causes,10/23/2018,Auto,Yes,Injury only,$19340,1.0,No,both
98083433,Male,16-Oct-71,CA,912-418-8739,Gold,24782645,98083433,Driver error,05/02/2017,Auto,No,Material only,$1120,3.0,No,both
15681024,Female,28-Nov-83,AL,216-539-3569,Silver,30927069,15681024,Natural causes,03/22/2017,Auto,No,Material and injury,$14220,1.0,No,both
92644503,Male,18-Apr-89,PA,845-829-8214,Gold,65211497,92644503,Other driver error,11/20/2017,Auto,Yes,Injury only,$18650,1.0,No,both
65916260,Female,06-Apr-96,KS,687-698-6425,Platinum,98646052,65916260,Other driver error,07/07/2018,Auto,No,Material only,$3415.5,1.0,Yes,both
34953203,Female,09-May-97,ME,728-597-3415,Platinum,43489145,34953203,Other driver error,02/23/2017,Auto,Yes,Injury only,$19400,1.0,No,both
99961993,Male,10-Jun-95,AL,234-943-2876,Platinum,47262068,99961993,Driver error,10/23/2018,Home,No,Material only,$2310,1.0,No,both
42098367,Female,27-Oct-74,MA,278-485-6849,Gold,16286241,42098367,Other causes,10/09/2018,Auto,Unknown,Material and injury,$24621.5,1.0,Yes,both
9130038,Female,22-Nov-64,TN,382-247-4267,Silver,51587897,9130038,Natural causes,08/31/2017,Auto,No,Material only,$3128,1.0,Yes,both
80562391,Female,24-Feb-60,NY,521-689-3269,Gold,2228834,80562391,Crime,03/29/2017,Auto,Unknown,Material only,$3369.5,1.0,Yes,both
28932340,Male,05-Jan-96,LA,652-265-8231,Gold,25213498,28932340,Driver error,10/30/2018,Auto,Unknown,Material only,,1.0,No,both
79212942,Female,31-Jan-60,NY,371-639-4189,Platinum,86303772,79212942,Other driver error,06/23/2018,Auto,Unknown,Material and injury,,1.0,No,both
